id,abbr,name,pop2012,pop2016
55083,WI,Oconto County,"37,469","37,430"
55085,WI,Oneida County,"35,756","35,601"
55087,WI,Outagamie County,"178,937","184,526"
55089,WI,Ozaukee County,"87,111","88,314"
55091,WI,Pepin County,"7,410","7,307"
55093,WI,Pierce County,"40,661","41,238"
55095,WI,Polk County,"43,562","43,481"
55097,WI,Portage County,"70,532","70,447"
55099,WI,Price County,"13,875","13,517"
55101,WI,Racine County,"194,610","195,140"
55103,WI,Richland County,"17,799","17,476"
55105,WI,Rock County,"160,232","161,620"
55107,WI,Rusk County,"14,326","14,127"
55109,WI,St. Croix County,"85,256","88,029"
55111,WI,Sauk County,"62,560","63,949"
55113,WI,Sawyer County,"16,551","16,369"
55115,WI,Shawano County,"41,610","41,062"
55117,WI,Sheboygan County,"115,046","115,427"
55119,WI,Taylor County,"20,497","20,439"
55121,WI,Trempealeau County,"29,365","29,633"
55123,WI,Vernon County,"30,213","30,814"
55125,WI,Vilas County,"21,292","21,435"
55127,WI,Walworth County,"103,030","102,959"
55129,WI,Washburn County,"15,845","15,648"
55131,WI,Washington County,"132,727","134,296"
55133,WI,Waukesha County,"392,709","398,424"
55135,WI,Waupaca County,"52,040","51,533"
55137,WI,Waushara County,"24,479","24,162"
55139,WI,Winnebago County,"168,764","169,886"
55141,WI,Wood County,"74,306","73,107"
56000,WY,Wyoming,"576,765","585,501"
56001,WY,Albany County,"37,364","38,256"
56003,WY,Big Horn County,"11,781","12,005"
56005,WY,Campbell County,"47,872","48,803"
56007,WY,Carbon County,"15,681","15,618"
56009,WY,Converse County,"14,035","14,191"
56011,WY,Crook County,"7,152","7,464"
56013,WY,Fremont County,"41,130","40,242"
56015,WY,Goshen County,"13,656","13,390"
56017,WY,Hot Springs County,"4,843","4,679"
56019,WY,Johnson County,"8,608","8,486"
56021,WY,Laramie County,"94,785","98,136"
56023,WY,Lincoln County,"17,940","19,110"
56025,WY,Natrona County,"78,602","81,039"
56027,WY,Niobrara County,"2,474","2,480"
56029,WY,Park County,"28,839","29,353"
56031,WY,Platte County,"8,736","8,680"
56033,WY,Sheridan County,"29,580","30,200"
56035,WY,Sublette County,"10,414","9,769"
56037,WY,Sweetwater County,"45,086","44,165"
56039,WY,Teton County,"21,688","23,191"
56041,WY,Uinta County,"20,997","20,773"
56043,WY,Washakie County,"8,437","8,235"
56045,WY,Weston County,"7,065","7,236"
72000,PR,Puerto Rico,"3,634,488","3,411,307"
72001,PR,"Adjuntas Municipio, Puerto Rico","19,114","18,314"
72003,PR,"Aguada Municipio, Puerto Rico","41,103","38,938"
72005,PR,"Aguadilla Municipio, Puerto Rico","58,973","54,582"
72007,PR,"Aguas Buenas Municipio, Puerto Rico","28,053","26,471"
72009,PR,"Aibonito Municipio, Puerto Rico","25,206","23,605"
72011,PR,"Añasco Municipio, Puerto Rico","28,848","27,540"
72013,PR,"Arecibo Municipio, Puerto Rico","93,779","87,939"
72015,PR,"Arroyo Municipio, Puerto Rico","19,242","18,236"
72017,PR,"Barceloneta Municipio, Puerto Rico","24,805","24,467"
72019,PR,"Barranquitas Municipio, Puerto Rico","30,014","28,977"
72021,PR,"Bayamón Municipio, Puerto Rico","201,027","184,374"
72023,PR,"Cabo Rojo Municipio, Puerto Rico","50,649","49,361"
72025,PR,"Caguas Municipio, Puerto Rico","140,101","132,164"
72027,PR,"Camuy Municipio, Puerto Rico","34,391","32,434"
72029,PR,"Canóvanas Municipio, Puerto Rico","47,658","46,477"
72031,PR,"Carolina Municipio, Puerto Rico","171,119","158,457"
72033,PR,"Cataño Municipio, Puerto Rico","27,181","24,968"
72035,PR,"Cayey Municipio, Puerto Rico","47,222","44,796"
72037,PR,"Ceiba Municipio, Puerto Rico","13,090","11,937"
72039,PR,"Ciales Municipio, Puerto Rico","18,203","17,021"
72041,PR,"Cidra Municipio, Puerto Rico","42,778","40,599"
72043,PR,"Coamo Municipio, Puerto Rico","40,464","39,558"
72045,PR,"Comerío Municipio, Puerto Rico","20,497","19,699"
72047,PR,"Corozal Municipio, Puerto Rico","36,420","34,408"
72049,PR,"Culebra Municipio, Puerto Rico","1,811","1,797"
72051,PR,"Dorado Municipio, Puerto Rico","38,264","37,536"
72053,PR,"Fajardo Municipio, Puerto Rico","35,511","32,219"
72054,PR,"Florida Municipio, Puerto Rico","12,510","11,988"
72055,PR,"Guánica Municipio, Puerto Rico","18,627","16,897"
72057,PR,"Guayama Municipio, Puerto Rico","44,095","42,063"
72059,PR,"Guayanilla Municipio, Puerto Rico","20,830","19,125"
72061,PR,"Guaynabo Municipio, Puerto Rico","95,361","89,307"
72063,PR,"Gurabo Municipio, Puerto Rico","46,484","47,269"
72065,PR,"Hatillo Municipio, Puerto Rico","41,776","40,676"
72067,PR,"Hormigueros Municipio, Puerto Rico","17,025","16,290"
72069,PR,"Humacao Municipio, Puerto Rico","57,126","53,895"
72071,PR,"Isabela Municipio, Puerto Rico","44,916","42,744"
72073,PR,"Jayuya Municipio, Puerto Rico","16,161","14,984"
72075,PR,"Juana Díaz Municipio, Puerto Rico","49,837","47,309"
72077,PR,"Juncos Municipio, Puerto Rico","40,243","39,477"
72079,PR,"Lajas Municipio, Puerto Rico","25,108","23,434"
72081,PR,"Lares Municipio, Puerto Rico","29,369","26,629"
72083,PR,"Las Marías Municipio, Puerto Rico","9,500","8,645"
72085,PR,"Las Piedras Municipio, Puerto Rico","38,728","38,049"
72087,PR,"Loíza Municipio, Puerto Rico","29,009","26,583"
72089,PR,"Luquillo Municipio, Puerto Rico","19,734","18,660"
72091,PR,"Manatí Municipio, Puerto Rico","42,859","39,941"
72093,PR,"Maricao Municipio, Puerto Rico","6,130","5,786"
72095,PR,"Maunabo Municipio, Puerto Rico","11,887","11,074"
72097,PR,"Mayagüez Municipio, Puerto Rico","85,292","77,748"
72099,PR,"Moca Municipio, Puerto Rico","39,338","37,117"
72101,PR,"Morovis Municipio, Puerto Rico","32,483","31,603"
72103,PR,"Naguabo Municipio, Puerto Rico","26,865","26,448"
72105,PR,"Naranjito Municipio, Puerto Rico","30,020","28,805"
72107,PR,"Orocovis Municipio, Puerto Rico","22,880","21,529"
72109,PR,"Patillas Municipio, Puerto Rico","18,723","17,472"
72111,PR,"Peñuelas Municipio, Puerto Rico","23,265","21,117"
72113,PR,"Ponce Municipio, Puerto Rico","159,309","145,278"
72115,PR,"Quebradillas Municipio, Puerto Rico","25,491","24,201"
72117,PR,"Rincón Municipio, Puerto Rico","14,979","14,380"
72119,PR,"Río Grande Municipio, Puerto Rico","53,701","51,009"
72121,PR,"Sabana Grande Municipio, Puerto Rico","24,718","23,163"
72123,PR,"Salinas Municipio, Puerto Rico","30,448","28,846"
72125,PR,"San Germán Municipio, Puerto Rico","34,715","32,321"
72127,PR,"San Juan Municipio, Puerto Rico","379,533","347,052"
72129,PR,"San Lorenzo Municipio, Puerto Rico","40,263","38,174"
72131,PR,"San Sebastián Municipio, Puerto Rico","41,174","38,202"
72133,PR,"Santa Isabel Municipio, Puerto Rico","23,093","22,277"
72135,PR,"Toa Alta Municipio, Puerto Rico","74,660","73,980"
72137,PR,"Toa Baja Municipio, Puerto Rico","86,727","80,207"
72139,PR,"Trujillo Alto Municipio, Puerto Rico","73,011","68,242"
72141,PR,"Utuado Municipio, Puerto Rico","32,037","29,564"
72143,PR,"Vega Alta Municipio, Puerto Rico","39,624","38,230"
72145,PR,"Vega Baja Municipio, Puerto Rico","57,838","53,674"
72147,PR,"Vieques Municipio, Puerto Rico","9,216","8,825"
72149,PR,"Villalba Municipio, Puerto Rico","25,139","23,113"
72151,PR,"Yabucoa Municipio, Puerto Rico","36,845","34,358"
72153,PR,"Yauco Municipio, Puerto Rico","40,263","36,673"
